"Time","Subsystem #1|Branch Currents|MAINIA","Subsystem #1|Branch Currents|MAINIB","Subsystem #1|Branch Currents|MAINIC","Subsystem #1|Node Voltages|S1) M1","Subsystem #1|Node Voltages|S1) M2","Subsystem #1|Node Voltages|S1) M3"
0.03033212,0.0916859135,0.05223835632,-0.1192733943,-3.451219559,10.46319771,-7.024670124
0.03049878,0.08775065839,0.0642580241,-0.1267706305,-4.081989765,10.5759449,-6.50593996
0.03066544,0.08349109441,0.07595871389,-0.1337227225,-4.696800232,10.64699841,-5.961429119
0.0308321,0.07893662155,0.08729261905,-0.1401133239,-5.293180943,10.67603683,-5.393285275
0.03099876,0.07411640882,0.0982157588,-0.1459293664,-5.868765831,10.66290951,-4.803729057
0.03116542,0.06905958802,0.1086880863,-0.151161328,-6.421253204,10.6076355,-4.195082188
0.03133208,0.06379427016,0.1186735258,-0.1558022648,-6.948430538,10.51042938,-3.569775105
0.03149874,0.05834677815,0.1281401217,-0.1598471254,-7.448196411,10.37164783,-2.93027091
0.0316654,0.05274187773,0.1370598823,-0.1632929146,-7.91856575,10.19183922,-2.279106379
0.03183206,0.04700248316,0.1454084367,-0.1661379486,-8.357651711,9.971714973,-1.618882179
0.03199872,0.04114922509,0.1531646401,-0.1683811098,-8.7637043,9.712134361,-0.9522148371
0.03216538,0.03520070016,0.1603105068,-0.1700219065,-9.135106087,9.414121628,-0.2817486525
0.03233204,0.0291735325,0.166830644,-0.1710600704,-9.470369339,9.078852654,0.3898498118
0.0324987,0.02308238856,0.1727118194,-0.1714950949,-9.768043518,8.707755089,1.059696913
0.03266536,0.01694111526,0.1779434085,-0.1713277996,-10.02717495,8.302050591,1.725611806
0.03283202,0.01076114457,0.1825151742,-0.1705565751,-10.24657249,7.863515854,2.384619474
0.03299868,0.004553052597,0.1864177734,-0.169179365,-10.42542458,7.393843174,3.034211874
0.03316534,-0.001672558603,0.1896431446,-0.1671950519,-10.56300831,6.894909382,3.671788931
